kind,commentId,channelId,videoId,authorId,textOriginal,parentCommentId,likeCount,publishedAt,updatedAt,clean_comment,sentiment,category
youtube#comment,134503,35328,5487,2185698,@@Rey-eu6mp Serah lu bwang,1553517.0,0,2022-06-10 06:31:59+00:00,2022-06-10 06:31:59+00:00,reyeu6mp serah lu bwang,positive,other
youtube#comment,2139045,13366,73637,3292240,Koi jawab hi ni,,1,2021-11-24 03:29:23+00:00,2021-11-24 03:29:23+00:00,koi jawab hi ni,positive,other
youtube#comment,2964076,26428,14688,2559096,Можно вопрос? Зачему наносить маску на косметику? 😂,,12,2024-02-24 09:06:26+00:00,2024-02-24 09:06:26+00:00,можно вопрос зачему наносить маску на косметику 😂,positive,other
youtube#comment,2131345,23845,18059,759758,Lipgloss,,0,2025-02-26 06:03:56+00:00,2025-02-26 06:03:56+00:00,lipgloss,positive,other
youtube#comment,1494041,29374,73848,1995641,Beautiful girl. The short hair suits her,,0,2022-11-15 03:51:53+00:00,2022-11-15 03:51:53+00:00,beautiful girl the short hair suits her,spam,hair
youtube#comment,2164068,23510,35878,884199,Belle,,0,2025-06-26 16:50:22+00:00,2025-06-26 16:50:22+00:00,belle,positive,other
youtube#comment,3499724,43432,21986,1924288,RAT NHANH VÀ DEP - BEAUTIFUL,,0,2023-10-22 13:30:34+00:00,2023-10-22 13:30:34+00:00,rat nhanh và dep beautiful,positive,other
youtube#comment,3153616,6653,67777,943054,lol she went to have makeup with already done makeup,,0,2024-02-22 08:57:06+00:00,2024-02-22 08:57:06+00:00,lol she went to have makeup with already done makeup,positive,cosmetic
youtube#comment,1768509,14401,62671,1386488,Apnar address ta diben,,1,2021-10-21 06:30:37+00:00,2021-10-21 06:30:37+00:00,apnar address ta diben,positive,other
youtube#comment,97394,34895,87949,2960461,عن عن ايمنsjfjnz,3566824.0,0,2021-11-17 16:40:35+00:00,2021-11-17 16:40:35+00:00,عن عن ايمنsjfjnz,positive,other
youtube#comment,1743713,22732,73054,2734217,The problem is after washing to keep it styled like this,,0,2024-09-14 07:32:59+00:00,2024-09-14 07:32:59+00:00,the problem is after washing to keep it styled like this,negative,general_command
youtube#comment,3042548,10445,21510,1845416,Such a beautiful sharing. Great work done.🎂fwt,,0,2021-10-15 09:38:49+00:00,2021-10-15 09:38:49+00:00,such a beautiful sharing great work done🎂fwt,spam,other
youtube#comment,2728168,53421,69179,1021382,"Wow, wow, wow, wow, wow Excellent Such a pretty women. She has an aristocratic charisma. Beautiful. 😍 And i like her reaction very much.",,0,2025-01-13 19:04:42+00:00,2025-01-13 19:04:42+00:00,wow wow wow wow wow excellent such a pretty women she has an aristocratic charisma beautiful 😍 and i like her reaction very much,positive,general_command
youtube#comment,2943458,25950,90030,1114096,"""Women are not objects!""

TikTok: 👀",,0,2022-01-17 10:18:33+00:00,2022-01-17 10:18:33+00:00,women are not objects tiktok 👀,positive,other
youtube#comment,4008531,23924,77423,1856735,I am a big fan of  you  I have a video of you ❤❤❤❤❤❤❤,,0,2025-01-25 21:16:46+00:00,2025-01-25 21:16:46+00:00,i am a big fan of you i have a video of you ❤❤❤❤❤❤❤,spam,other
youtube#comment,3055583,41734,31706,1680385,Huda's make up is OG Arab style,,1,2025-06-02 18:00:57+00:00,2025-06-02 18:00:57+00:00,hudas make up is og arab style,positive,other
youtube#comment,1942959,36286,67,2797426,Ooohhh make up ka itna weight ma tw kbhi na utha sku,,0,2024-11-07 04:04:06+00:00,2024-11-07 04:04:06+00:00,ooohhh make up ka itna weight ma tw kbhi na utha sku,positive,other
youtube#comment,2461224,45231,55963,3488087,Indian look is amazing 😍,,0,2021-05-18 10:25:40+00:00,2021-05-18 10:25:40+00:00,indian look is amazing 😍,positive,other
youtube#comment,667833,11449,69191,1267269,"When I stand in front of the mirror I see a normal straight face in symmetry, when I want to see my profile and use two mirrors I see two different profiles and it makes me sad pays me",,0,2024-05-07 22:02:07+00:00,2024-05-07 22:02:07+00:00,when i stand in front of the mirror i see a normal straight face in symmetry when i want to see my profile and use two mirrors i see two different profiles and it makes me sad pays me,negative,other
youtube#comment,491483,30907,69423,270907,Thanks for the love and support! 🌼💖,2861758.0,0,2025-05-19 10:48:44+00:00,2025-05-19 10:48:44+00:00,thanks for the love and support 🌼💖,positive,other
youtube#comment,4702936,3337,53733,1438222,What if you're a combination of all those features? I wonder what that would look like? 😁,,0,2025-05-03 03:48:21+00:00,2025-05-03 03:48:21+00:00,what if youre a combination of all those features i wonder what that would look like 😁,positive,general_command
youtube#comment,1922730,13095,68060,2898347,She’s beautiful!,,0,2025-03-18 04:31:38+00:00,2025-03-18 04:31:38+00:00,shes beautiful,spam,other
youtube#comment,3839360,15690,25983,2292507,Same person I think not💀,,0,2024-08-08 19:59:02+00:00,2024-08-08 19:59:02+00:00,same person i think not💀,negative,other
youtube#comment,2405927,10895,28691,84952,These dumb ppl think it’s bc of her being fat.HELL NO.That is just leftover skin.Sometimes leftover skin will look like fat.,,0,2024-07-02 11:06:13+00:00,2024-07-02 11:06:13+00:00,these dumb ppl think its bc of her being fathell nothat is just leftover skinsometimes leftover skin will look like fat,negative,skincare
youtube#comment,960355,42003,7820,182767,My hair is straight with slight waves but acts curly,,0,2024-08-18 17:17:50+00:00,2024-08-18 17:17:50+00:00,my hair is straight with slight waves but acts curly,positive,hair
youtube#comment,808008,16357,32130,1389869,1960❤,,0,2024-05-29 19:45:47+00:00,2024-05-29 19:45:47+00:00,1960❤,spam,other
youtube#comment,494615,40872,11697,3134935,"The eyeshadow palette is from Erinde on Amazon in shade 04 Cement, and the contour palette is from Kaleidos! <3",2595965.0,1,2025-06-02 05:13:35+00:00,2025-06-02 05:13:35+00:00,the eyeshadow palette is from erinde on amazon in shade 04 cement and the contour palette is from kaleidos 3,positive,cosmetic
youtube#comment,788504,22457,38141,2651259,You are orlaidy beautifull you dont need any makeup cutoooo😍😍😘,,1,2020-08-31 09:43:34+00:00,2020-08-31 09:43:34+00:00,you are orlaidy beautifull you dont need any makeup cutoooo😍😍😘,positive,cosmetic
youtube#comment,4001891,18073,51351,1750674,Night look,,0,2023-03-08 09:57:26+00:00,2023-03-08 09:57:26+00:00,night look,positive,other
youtube#comment,2221836,10895,28691,2008276,You remind me of Katie from American housewife also I love the hair,,0,2025-01-17 17:14:15+00:00,2025-01-17 17:14:15+00:00,you remind me of katie from american housewife also i love the hair,spam,hair
youtube#comment,113285,37081,26701,2305695,Isn't the lip balm company,4408394.0,5,2022-01-23 14:24:33+00:00,2022-01-23 14:24:33+00:00,isnt the lip balm company,positive,other
youtube#comment,715473,47648,75149,3488872,useless qnd and mad people every where,,0,2023-04-24 10:17:53+00:00,2023-04-24 10:17:53+00:00,useless qnd and mad people every where,negative,other
youtube#comment,4096758,21945,70774,1021819,Beautiful 🔥😎,,0,2024-07-07 10:11:45+00:00,2024-07-07 10:11:45+00:00,beautiful 🔥😎,spam,other
youtube#comment,1801613,19302,65712,2684678,It's ok not I'm not impressed with the product 😞,,0,2024-07-12 10:58:44+00:00,2024-07-12 10:58:44+00:00,its ok not im not impressed with the product 😞,negative,other
youtube#comment,1079975,18073,23997,3010959,anggry girl makeup,,0,2023-03-28 17:06:39+00:00,2023-03-28 17:06:39+00:00,anggry girl makeup,negative,cosmetic
youtube#comment,1922494,2498,47694,2738756,Diiii this suits u alottttt❤,,24,2023-04-23 17:51:09+00:00,2023-04-23 17:51:09+00:00,diiii this suits u alottttt❤,spam,other
youtube#comment,4707278,2498,70775,1666623,cute,,0,2022-04-05 14:22:08+00:00,2022-04-05 14:22:08+00:00,cute,spam,other
youtube#comment,2324130,26891,40498,1241746,Girl is so GORGEOUS!!!❤️❤️❤️❤️❤️‍🔥,,0,2023-10-16 02:16:46+00:00,2023-10-16 02:16:46+00:00,girl is so gorgeous❤❤❤❤❤🔥,spam,other
youtube#comment,64251,40491,26325,3053421,contacts,2072724.0,0,2021-06-01 09:44:18+00:00,2021-06-01 09:44:18+00:00,contacts,positive,other
youtube#comment,2775773,39186,31351,1546324,❤❤❤❤❤😊😊😊😊😊😊🥰🥰🥰🥰🥰😚😚😚😚😚😘😘😘🤩🤩😍😍😍,,0,2023-04-26 16:43:31+00:00,2023-04-26 16:43:30+00:00,❤❤❤❤❤😊😊😊😊😊😊🥰🥰🥰🥰🥰😚😚😚😚😚😘😘😘🤩🤩😍😍😍,positive,other
youtube#comment,3328853,53421,69179,276729,Splendid!❤,,0,2025-01-12 07:05:30+00:00,2025-01-12 07:05:30+00:00,splendid❤,spam,other
youtube#comment,3992705,51002,18289,703629,Wow anna super💛😇nanum pannuvey clg pogum bothu😇innu alaga😻✨,,2,2024-11-16 15:24:39+00:00,2024-11-16 15:24:39+00:00,wow anna super💛😇nanum pannuvey clg pogum bothu😇innu alaga😻✨,spam,other
youtube#comment,14100,5970,18215,2023869,Kishu Thukral thank you,1963140.0,0,2020-07-24 07:56:15+00:00,2020-07-24 07:56:15+00:00,kishu thukral thank you,spam,other
youtube#comment,827000,26117,32320,105367,"Don't become kiara. 
You are a pagal bewakoof girl",,0,2023-03-11 08:25:14+00:00,2023-03-11 08:25:14+00:00,dont become kiara you are a pagal bewakoof girl,positive,other
youtube#comment,2924877,18073,51351,1040569,❤❤Day😊😊,,0,2023-03-25 16:32:37+00:00,2023-03-25 16:32:37+00:00,❤❤day😊😊,positive,other
youtube#comment,1786546,8321,3063,692772,I'm a bit sad that Crayola's makeup wasn't a hit.I really like the unique and cute packaging :(,,0,2020-03-17 21:28:23+00:00,2020-03-17 21:28:23+00:00,im a bit sad that crayolas makeup wasnt a hiti really like the unique and cute packaging,positive,cosmetic
youtube#comment,1228207,37371,66312,255585,You look great make sure not to let anyone out you down,,0,2022-06-26 05:35:15+00:00,2022-06-26 05:35:15+00:00,you look great make sure not to let anyone out you down,spam,other
youtube#comment,1486564,14509,24715,519723,Where is the guy that measures people at for proof 🥸🥸,,1,2024-09-07 13:59:16+00:00,2024-09-07 13:59:16+00:00,where is the guy that measures people at for proof 🥸🥸,positive,other
youtube#comment,1449281,43960,59816,598599,Untouchable,,0,2024-10-02 10:22:42+00:00,2024-10-02 10:22:42+00:00,untouchable,positive,other
youtube#comment,4202357,17577,67035,3651680,美しい，，，,,1,2021-03-25 09:36:36+00:00,2021-03-25 09:36:36+00:00,美しい,positive,other
youtube#comment,3091714,6926,32656,2210131,2020 is my favorite,,0,2023-06-30 09:34:18+00:00,2023-06-30 09:34:18+00:00,2020 is my favorite,spam,other
youtube#comment,908197,26405,36079,1442529,Grimes!!!!!♥️♥️♥️♥️♥️,,1,2022-03-26 20:30:34+00:00,2022-03-26 20:30:34+00:00,grimes♥♥♥♥♥,spam,other
youtube#comment,1363152,29048,7097,3183341,She is so cute ❤❤❤❤❤,,0,2024-01-19 22:53:35+00:00,2024-01-19 22:53:35+00:00,she is so cute ❤❤❤❤❤,spam,other
youtube#comment,1566787,12599,49124,1036878,I saw Dustin,,0,2025-03-29 01:06:44+00:00,2025-03-29 01:06:44+00:00,i saw dustin,positive,other
youtube#comment,4548212,19657,85280,1138187,❤❤❤❤❤❤❤💗💗💗💗💜💜💜💓💓💓💙💙💚💚💚💛💛💛😝🧡🧡,,0,2023-06-27 14:41:32+00:00,2023-06-27 14:41:32+00:00,❤❤❤❤❤❤❤💗💗💗💗💜💜💜💓💓💓💙💙💚💚💚💛💛💛😝🧡🧡,spam,other
youtube#comment,2553745,49142,75112,966079,You are a diva!! Your techniques and strategy really show us that you are so talented,,12,2025-03-02 00:26:23+00:00,2025-03-02 00:26:23+00:00,you are a diva your techniques and strategy really show us that you are so talented,spam,other
youtube#comment,3042081,17753,70504,3211429,Im actually jealous of her face without any makeup😭,,0,2025-03-29 13:33:36+00:00,2025-03-29 13:33:36+00:00,im actually jealous of her face without any makeup😭,negative,cosmetic
youtube#comment,1116482,13938,87789,847614,Plz contact number,,0,2024-12-24 19:24:34+00:00,2024-12-24 19:24:34+00:00,plz contact number,positive,other
youtube#comment,481900,30832,16370,2446476,jlkasjdfkljsad LOL,1521739.0,4,2025-04-27 23:08:04+00:00,2025-04-27 23:08:04+00:00,jlkasjdfkljsad lol,positive,other
youtube#comment,811503,2498,25747,1119804,Hairstyle bahut gandi hai,,0,2023-04-20 13:47:45+00:00,2023-04-20 13:47:45+00:00,hairstyle bahut gandi hai,positive,hair
youtube#comment,254315,17059,4866,3525391,Onek onek valobasa nio dera🤗❤,2041201.0,0,2023-07-15 18:03:47+00:00,2023-07-15 18:03:47+00:00,onek onek valobasa nio dera🤗❤,spam,other
youtube#comment,81363,41246,5033,3305942,"Jgkckfofjxjxkfldkzn bjcmckcb, kxgkgkvjcn",3147574.0,1,2021-08-30 07:38:10+00:00,2021-08-30 07:38:10+00:00,jgkckfofjxjxkfldkzn bjcmckcb kxgkgkvjcn,positive,other
youtube#comment,1707645,31541,50522,1157070,So beautiful makeup❤❤😊😊,,0,2024-01-19 16:29:56+00:00,2024-01-19 16:29:56+00:00,so beautiful makeup❤❤😊😊,positive,cosmetic
youtube#comment,3834028,6131,72983,1876144,i cant sleep on my back im scared of getting sleep paralysis 😭😓,,2,2024-03-29 06:14:30+00:00,2024-03-29 06:14:30+00:00,i cant sleep on my back im scared of getting sleep paralysis 😭😓,negative,other
youtube#comment,616276,13736,92721,3233181,"girl are you okay, ur eyes look like you were crying before.",,0,2025-05-06 12:24:43+00:00,2025-05-06 12:24:43+00:00,girl are you okay ur eyes look like you were crying before,positive,general_command
youtube#comment,3990880,47713,48244,1812389,Obsessed with this transition 😍,,0,2024-11-26 12:49:09+00:00,2024-11-26 12:49:09+00:00,obsessed with this transition 😍,positive,other
youtube#comment,32139,6640,65635,793892,OMG same 😫,1119975.0,0,2020-12-11 19:45:24+00:00,2020-12-11 19:45:24+00:00,omg same 😫,negative,other
youtube#comment,4567805,6982,71539,2519241,Both are awesome,,0,2021-11-27 20:38:30+00:00,2021-11-27 20:38:30+00:00,both are awesome,spam,other
youtube#comment,714736,41246,21622,2647908,India makeup is best,,0,2021-07-25 15:27:45+00:00,2021-07-25 15:27:45+00:00,india makeup is best,spam,cosmetic
youtube#comment,3875600,33644,41846,1227651,u got any for curly hair,,0,2024-01-01 20:41:36+00:00,2024-01-01 20:41:36+00:00,u got any for curly hair,positive,hair
youtube#comment,653311,24953,83116,1290050,Dem feminine! But to be fair i'm a trad goth so kinda expected lol! I <3 both sides though!!!,,0,2024-11-26 01:35:45+00:00,2024-11-26 01:35:45+00:00,dem feminine but to be fair im a trad goth so kinda expected lol i 3 both sides though,positive,other
youtube#comment,786790,53424,6412,517497,One of my very first gourmands. 😎,,0,2023-12-25 23:32:18+00:00,2023-12-25 23:32:18+00:00,one of my very first gourmands 😎,spam,other
youtube#comment,876037,53455,80258,2655444,Utna kuch khaas nhi tha😅😕😕😶😩 but good keep it up☺👍,,1,2021-11-08 09:06:34+00:00,2021-11-08 09:06:34+00:00,utna kuch khaas nhi tha😅😕😕😶😩 but good keep it up☺👍,positive,other
youtube#comment,2968724,15003,22424,1277852,Girl ur soo pretty,,0,2023-02-20 15:49:25+00:00,2023-02-20 15:49:25+00:00,girl ur soo pretty,spam,other
youtube#comment,1898522,10895,6949,238323,Wow you did a good job blending,,0,2024-02-23 09:24:05+00:00,2024-02-23 09:24:05+00:00,wow you did a good job blending,spam,other
